listing_id,amenity_id,amenity_type
26888506,6,Shampoo
26888506,8,Backyard
26888506,9,Wifi
26888506,80,Keypad
26888506,39,Bed linens
26888506,11,Hair dryer
26888506,12,Cooking basics
26888506,13,Luggage dropoff allowed
26888506,14,Dishwasher
26888506,40,TV
26888506,16,Iron
26888506,17,Refrigerator
26888506,19,Carbon monoxide alarm
26888506,20,Microwave
26888506,21,Kitchen
26888506,52,Shower gel
26888506,22,Hangers
26888506,24,Stove
26888506,27,Oven
26888506,28,Fire extinguisher
26888506,42,Private entrance
26888506,30,Free street parking
26888506,31,Dishes and silverware
26888506,32,Heating
26888506,33,Hot water
26888506,34,Smoke alarm
26888506,97,Breakfast
26888506,37,Indoor fireplace
26894254,3,Coffee maker
26894254,4,Essentials
26894254,6,Shampoo
26894254,7,Dedicated workspace
26894254,43,Lock on bedroom door
26894254,9,Wifi
26894254,80,Keypad
26894254,39,Bed linens
26894254,10,First aid kit
26894254,11,Hair dryer
26894254,16,Iron
26894254,17,Refrigerator
26894254,19,Carbon monoxide alarm
26894254,41,Air conditioning
26894254,20,Microwave
26894254,21,Kitchen
26894254,44,Security cameras on property
26894254,22,Hangers
26894254,30,Free street parking
26894254,31,Dishes and silverware
26894254,32,Heating
26894254,34,Smoke alarm
26922783,3,Coffee maker
26922783,4,Essentials
26922783,38,Extra pillows and blankets
26922783,5,Pack \u2019n Play/travel crib
26922783,6,Shampoo
26922783,7,Dedicated workspace
26922783,8,Backyard
26922783,9,Wifi
26922783,80,Keypad
26922783,39,Bed linens
26922783,11,Hair dryer
26922783,12,Cooking basics
26922783,13,Luggage dropoff allowed
26922783,14,Dishwasher
26922783,40,TV
26922783,16,Iron
26922783,17,Refrigerator
26922783,41,Air conditioning
26922783,20,Microwave
26922783,21,Kitchen
26922783,44,Security cameras on property
26922783,22,Hangers
26922783,23,Dryer
26922783,24,Stove
26922783,27,Oven
26922783,42,Private entrance
26922783,29,Washer
26922783,30,Free street parking
26922783,31,Dishes and silverware
26922783,32,Heating
26922783,33,Hot water
26922783,34,Smoke alarm
26922783,35,Patio or balcony
26957724,3,Coffee maker
26957724,4,Essentials
26957724,38,Extra pillows and blankets
26957724,6,Shampoo
26957724,7,Dedicated workspace
26957724,47,TV with standard cable
26957724,8,Backyard
26957724,9,Wifi
26957724,39,Bed linens
26957724,10,First aid kit
26957724,11,Hair dryer
26957724,12,Cooking basics
26957724,13,Luggage dropoff allowed
26957724,14,Dishwasher
26957724,16,Iron
26957724,61,Lockbox
26957724,17,Refrigerator
26957724,18,Long term stays allowed
26957724,49,Cable TV
26957724,20,Microwave
26957724,21,Kitchen
26957724,51,Single level home
26957724,22,Hangers
26957724,23,Dryer
26957724,24,Stove
26957724,27,Oven
26957724,28,Fire extinguisher
26957724,42,Private entrance
26957724,29,Washer
26957724,30,Free street parking
26957724,31,Dishes and silverware
26957724,32,Heating
26957724,33,Hot water
26957724,34,Smoke alarm
26957724,37,Indoor fireplace
26958405,2,Free parking on premises
26958405,3,Coffee maker
26958405,4,Essentials
26958405,38,Extra pillows and blankets
26958405,6,Shampoo
26958405,45,Baking sheet
26958405,7,Dedicated workspace
26958405,46,Ethernet connection
26958405,47,TV with standard cable
26958405,9,Wifi
26958405,80,Keypad
26958405,39,Bed linens
26958405,10,First aid kit
26958405,11,Hair dryer
26958405,12,Cooking basics
26958405,13,Luggage dropoff allowed
26958405,14,Dishwasher
26958405,16,Iron
26958405,17,Refrigerator
26958405,18,Long term stays allowed
26958405,19,Carbon monoxide alarm
26958405,49,Cable TV
26958405,41,Air conditioning
26958405,20,Microwave
26958405,21,Kitchen
26958405,51,Single level home
26958405,44,Security cameras on property
26958405,52,Shower gel
26958405,23,Dryer
26958405,22,Hangers
26958405,24,Stove
26958405,26,Lake access
26958405,27,Oven
26958405,28,Fire extinguisher
26958405,42,Private entrance
26958405,29,Washer
26958405,30,Free street parking
26958405,31,Dishes and silverware
26958405,32,Heating
26958405,33,Hot water
26958405,34,Smoke alarm
26958405,97,Breakfast
26961134,2,Free parking on premises
26961134,3,Coffee maker
26961134,4,Essentials
26961134,38,Extra pillows and blankets
26961134,6,Shampoo
26961134,7,Dedicated workspace
26961134,9,Wifi
26961134,80,Keypad
26961134,39,Bed linens
26961134,10,First aid kit
26961134,11,Hair dryer
26961134,40,TV
26961134,16,Iron
26961134,17,Refrigerator
26961134,18,Long term stays allowed
26961134,19,Carbon monoxide alarm
26961134,20,Microwave
26961134,22,Hangers
26961134,28,Fire extinguisher
26961134,42,Private entrance
26961134,30,Free street parking
26961134,31,Dishes and silverware
26961134,32,Heating
26961134,33,Hot water
26961134,34,Smoke alarm
26963720,2,Free parking on premises
26963720,3,Coffee maker
26963720,4,Essentials
26963720,78,Outdoor dining area
26963720,202,Record player
26963720,79,Board games
26963720,5,Pack \u2019n Play/travel crib
26963720,6,Shampoo
26963720,45,Baking sheet
26963720,7,Dedicated workspace
26963720,53,Conditioner
26963720,8,Backyard
26963720,9,Wifi
26963720,82,Room-darkening shades
26963720,39,Bed linens
26963720,10,First aid kit
26963720,59,Bathtub
26963720,11,Hair dryer
26963720,12,Cooking basics
26963720,13,Luggage dropoff allowed
26963720,14,Dishwasher
26963720,55,Portable fans
26963720,15,Children\u2019s books and toys
26963720,66,Outdoor furniture
26963720,16,Iron
26963720,70,Wine glasses
26963720,17,Refrigerator
26963720,18,Long term stays allowed
26963720,19,Carbon monoxide alarm
26963720,63,Children\u2019s dinnerware
26963720,21,Kitchen
26963720,36,Host greets you
26963720,86,Hot water kettle
26963720,73,Dining table
26963720,52,Shower gel
26963720,23,Dryer
26963720,22,Hangers
26963720,57,Freezer
26963720,25,High chair
26963720,24,Stove
26963720,74,Toaster
26963720,27,Oven
26963720,28,Fire extinguisher
26963720,76,Cleaning products
26963720,42,Private entrance
26963720,29,Washer
26963720,30,Free street parking
26963720,31,Dishes and silverware
26963720,32,Heating
26963720,33,Hot water
26963720,34,Smoke alarm
26963720,56,Body soap
26963720,89,Clothing storage: closet and dresser
26963720,167,Private patio or balcony
26963720,263,Piano
26964476,2,Free parking on premises
26964476,3,Coffee maker
26964476,4,Essentials
26964476,38,Extra pillows and blankets
26964476,6,Shampoo
26964476,7,Dedicated workspace
26964476,9,Wifi
26964476,82,Room-darkening shades
26964476,39,Bed linens
26964476,59,Bathtub
26964476,11,Hair dryer
26964476,14,Dishwasher
26964476,16,Iron
26964476,107,Paid parking off premises
26964476,17,Refrigerator
26964476,18,Long term stays allowed
26964476,19,Carbon monoxide alarm
26964476,41,Air conditioning
26964476,20,Microwave
26964476,21,Kitchen
26964476,22,Hangers
26964476,23,Dryer
26964476,24,Stove
26964476,27,Oven
26964476,28,Fire extinguisher
26964476,42,Private entrance
26964476,29,Washer
26964476,30,Free street parking
26964476,31,Dishes and silverware
26964476,34,Smoke alarm
26995748,2,Free parking on premises
26995748,3,Coffee maker
26995748,4,Essentials
26995748,38,Extra pillows and blankets
26995748,6,Shampoo
26995748,7,Dedicated workspace
26995748,65,Smart lock
26995748,8,Backyard
26995748,9,Wifi
26995748,39,Bed linens
26995748,10,First aid kit
26995748,11,Hair dryer
26995748,12,Cooking basics
26995748,14,Dishwasher
26995748,40,TV
26995748,16,Iron
26995748,17,Refrigerator
26995748,18,Long term stays allowed
26995748,19,Carbon monoxide alarm
26995748,20,Microwave
26995748,21,Kitchen
26995748,22,Hangers
26995748,23,Dryer
26995748,24,Stove
26995748,27,Oven
26995748,28,Fire extinguisher
26995748,42,Private entrance
26995748,29,Washer
26995748,30,Free street parking
26995748,31,Dishes and silverware
26995748,32,Heating
26995748,33,Hot water
26995748,34,Smoke alarm
26996748,2,Free parking on premises
26996748,3,Coffee maker
26996748,4,Essentials
26996748,38,Extra pillows and blankets
26996748,6,Shampoo
26996748,45,Baking sheet
26996748,7,Dedicated workspace
26996748,8,Backyard
26996748,9,Wifi
26996748,80,Keypad
26996748,39,Bed linens
26996748,11,Hair dryer
26996748,12,Cooking basics
26996748,13,Luggage dropoff allowed
26996748,15,Children\u2019s books and toys
26996748,16,Iron
26996748,17,Refrigerator
26996748,18,Long term stays allowed
26996748,19,Carbon monoxide alarm
26996748,41,Air conditioning
26996748,20,Microwave
26996748,21,Kitchen
26996748,52,Shower gel
26996748,23,Dryer
26996748,22,Hangers
26996748,24,Stove
26996748,27,Oven
26996748,28,Fire extinguisher
26996748,42,Private entrance
26996748,29,Washer
26996748,30,Free street parking
26996748,31,Dishes and silverware
26996748,32,Heating
26996748,33,Hot water
26996748,34,Smoke alarm
26996748,35,Patio or balcony
27020058,2,Free parking on premises
27020058,3,Coffee maker
27020058,4,Essentials
27020058,38,Extra pillows and blankets
27020058,79,Board games
27020058,5,Pack \u2019n Play/travel crib
27020058,6,Shampoo
27020058,45,Baking sheet
27020058,139,Keurig coffee machine
27020058,7,Dedicated workspace
27020058,108,Fire pit
27020058,47,TV with standard cable
27020058,8,Backyard
27020058,9,Wifi
27020058,80,Keypad
27020058,39,Bed linens
27020058,10,First aid kit
27020058,11,Hair dryer
27020058,12,Cooking basics
27020058,13,Luggage dropoff allowed
27020058,14,Dishwasher
27020058,55,Portable fans
27020058,66,Outdoor furniture
27020058,16,Iron
27020058,70,Wine glasses
27020058,17,Refrigerator
27020058,48,BBQ grill
27020058,18,Long term stays allowed
27020058,19,Carbon monoxide alarm
27020058,49,Cable TV
27020058,50,Barbecue utensils
27020058,41,Air conditioning
27020058,20,Microwave
27020058,21,Kitchen
27020058,86,Hot water kettle
27020058,52,Shower gel
27020058,23,Dryer
27020058,22,Hangers
27020058,24,Stove
27020058,25,High chair
27020058,74,Toaster
27020058,27,Oven
27020058,28,Fire extinguisher
27020058,76,Cleaning products
27020058,114,Crib
27020058,29,Washer
27020058,30,Free street parking
27020058,31,Dishes and silverware
27020058,32,Heating
27020058,33,Hot water
27020058,34,Smoke alarm
27020058,35,Patio or balcony
27020058,106,Rice maker
27020058,57,Freezer
27021510,2,Free parking on premises
27021510,3,Coffee maker
27021510,4,Essentials
27021510,6,Shampoo
27021510,7,Dedicated workspace
27021510,8,Backyard
27021510,9,Wifi
27021510,80,Keypad
27021510,39,Bed linens
27021510,10,First aid kit
27021510,11,Hair dryer
27021510,12,Cooking basics
27021510,40,TV
27021510,16,Iron
27021510,17,Refrigerator
27021510,18,Long term stays allowed
27021510,19,Carbon monoxide alarm
27021510,41,Air conditioning
27021510,20,Microwave
27021510,21,Kitchen
27021510,51,Single level home
27021510,22,Hangers
27021510,24,Stove
27021510,27,Oven
27021510,28,Fire extinguisher
27021510,42,Private entrance
27021510,30,Free street parking
27021510,31,Dishes and silverware
27021510,32,Heating
27021510,33,Hot water
27021510,34,Smoke alarm
27021510,35,Patio or balcony
27023519,17,Refrigerator
27023519,28,Fire extinguisher
27023519,9,Wifi
27023519,3,Coffee maker
27023519,80,Keypad
27023519,19,Carbon monoxide alarm
27023519,4,Essentials
27023519,42,Private entrance
27023519,11,Hair dryer
27023519,31,Dishes and silverware
27023519,32,Heating
27023519,6,Shampoo
27023519,33,Hot water
27023519,34,Smoke alarm
27023519,13,Luggage dropoff allowed
27023519,7,Dedicated workspace
27023519,22,Hangers
27023519,16,Iron
27023519,107,Paid parking off premises
27091529,2,Free parking on premises
27091529,3,Coffee maker
27091529,4,Essentials
27091529,38,Extra pillows and blankets
27091529,5,Pack \u2019n Play/travel crib
27091529,6,Shampoo
27091529,7,Dedicated workspace
27091529,65,Smart lock
27091529,147,Babysitter recommendations
27091529,47,TV with standard cable
27091529,9,Wifi
27091529,39,Bed linens
27091529,10,First aid kit
27091529,59,Bathtub
27091529,11,Hair dryer
27091529,13,Luggage dropoff allowed
27091529,14,Dishwasher
27091529,16,Iron
27091529,17,Refrigerator
27091529,48,BBQ grill
27091529,18,Long term stays allowed
27091529,19,Carbon monoxide alarm
27091529,49,Cable TV
27091529,41,Air conditioning
27091529,20,Microwave
27091529,21,Kitchen
27091529,22,Hangers
27091529,23,Dryer
27091529,24,Stove
27091529,25,High chair
27091529,27,Oven
27091529,28,Fire extinguisher
27091529,42,Private entrance
27091529,29,Washer
27091529,30,Free street parking
27091529,31,Dishes and silverware
27091529,32,Heating
27091529,33,Hot water
27091529,34,Smoke alarm
27091529,35,Patio or balcony
27091529,37,Indoor fireplace
27106446,4,Essentials
27106446,6,Shampoo
27106446,7,Dedicated workspace
27106446,9,Wifi
27106446,11,Hair dryer
27106446,40,TV
27106446,16,Iron
27106446,61,Lockbox
27106446,18,Long term stays allowed
27106446,19,Carbon monoxide alarm
27106446,21,Kitchen
27106446,44,Security cameras on property
27106446,22,Hangers
27106446,23,Dryer
27106446,28,Fire extinguisher
27106446,42,Private entrance
27106446,29,Washer
27106446,30,Free street parking
27106446,32,Heating
27106446,33,Hot water
27106446,34,Smoke alarm
27107417,4,Essentials
27107417,5,Pack \u2019n Play/travel crib
27107417,6,Shampoo
27107417,7,Dedicated workspace
27107417,9,Wifi
27107417,10,First aid kit
27107417,59,Bathtub
27107417,11,Hair dryer
27107417,40,TV
27107417,16,Iron
27107417,61,Lockbox
27107417,18,Long term stays allowed
27107417,19,Carbon monoxide alarm
27107417,21,Kitchen
27107417,44,Security cameras on property
27107417,22,Hangers
27107417,23,Dryer
27107417,224,Baby bath
27107417,25,High chair
27107417,28,Fire extinguisher
27107417,42,Private entrance
27107417,29,Washer
27107417,30,Free street parking
27107417,31,Dishes and silverware
27107417,32,Heating
27107417,33,Hot water
27107417,34,Smoke alarm
27107417,37,Indoor fireplace
27111854,102,Self check-in
27111854,2,Free parking on premises
27111854,28,Fire extinguisher
27111854,9,Wifi
27111854,3,Coffee maker
27111854,19,Carbon monoxide alarm
27111854,82,Room-darkening shades
27111854,92,Bedroom comforts
27111854,11,Hair dryer
27111854,30,Free street parking
27111854,93,Full kitchen
27111854,32,Heating
27111854,91,Bathroom essentials
27111854,34,Smoke alarm
27111854,40,TV
27111854,16,Iron
27144007,2,Free parking on premises
27144007,4,Essentials
27144007,6,Shampoo
27144007,7,Dedicated workspace
27144007,65,Smart lock
27144007,8,Backyard
27144007,9,Wifi
27144007,10,First aid kit
27144007,11,Hair dryer
27144007,16,Iron
27144007,17,Refrigerator
27144007,18,Long term stays allowed
27144007,19,Carbon monoxide alarm
27144007,21,Kitchen
27144007,44,Security cameras on property
27144007,22,Hangers
27144007,23,Dryer
27144007,28,Fire extinguisher
27144007,29,Washer
27144007,30,Free street parking
27144007,32,Heating
27144007,33,Hot water
27144007,34,Smoke alarm
27144007,37,Indoor fireplace
27162280,3,Coffee maker
27162280,4,Essentials
27162280,38,Extra pillows and blankets
27162280,6,Shampoo
27162280,45,Baking sheet
27162280,9,Wifi
27162280,80,Keypad
27162280,39,Bed linens
27162280,11,Hair dryer
27162280,12,Cooking basics
27162280,13,Luggage dropoff allowed
27162280,14,Dishwasher
27162280,40,TV
27162280,17,Refrigerator
27162280,19,Carbon monoxide alarm
27162280,20,Microwave
27162280,21,Kitchen
27162280,51,Single level home
27162280,22,Hangers
27162280,24,Stove
27162280,27,Oven
27162280,42,Private entrance
27162280,30,Free street parking
27162280,31,Dishes and silverware
27162280,32,Heating
27162280,33,Hot water
27162280,34,Smoke alarm
27162280,35,Patio or balcony
27208473,3,Coffee maker
27208473,4,Essentials
27208473,38,Extra pillows and blankets
27208473,6,Shampoo
27208473,45,Baking sheet
27208473,7,Dedicated workspace
